show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,duration_num
s3057,tv show,Chhota Bheem Kung Fu Dhamaka Series,unknown,"pinky pal rajput, sonal kaushal, julie tejwani, jigna bharadhwaj, shaily dubey, rajesh kava, ghanshyam shukla, anamaya verma, mohit sinha, vaibhav thakkar",unknown,2020-01-01,2019,tv-y7,1 Season,Kids' TV,"From kung fu battles to run-ins with bandits, life in an empire far away from home is an endless adventure for Chhota Bheem and his buddies.",1.0
s3058,movie,Garfield Gets Real,"mark a.z. dippé, kyung ho lee","frank welker, wally wingert, gregg berger, jennifer darling, pat fraley, jason marsden, neil ross, audrey wasilewski, stephen stanton, greg eagles",united states,2020-01-01,2007,tv-y,78 min,"Children & Family Movies, Comedies","After trying to live in the ""real world"" and concluding it isn't for him, Garfield must return to his comic-strip home before getting trapped forever.",78.0
s3059,movie,Garfield's Fun Fest,"mark a.z. dippé, eondeok han","frank welker, tim conway, gregg berger, wally wingert, audrey wasilewski, fred tatasciore, stephen stanton, jennifer darling, neil ross, greg eagles","united states, south korea",2020-01-01,2008,tv-y7,79 min,"Children & Family Movies, Comedies","Garfield has long been the champ at a yearly competition for the funniest comic strip. But this time, Garfield must battle tall, handsome Ramone.",79.0
s3060,movie,Garfield's Pet Force,mark a.z. dippé,"frank welker, vanessa marshall, gregg berger, wally wingert, audrey wasilewski, jason marsden, fred tatasciore, stephen stanton, jennifer darling, neil ross, greg eagles, cathy cavadini, david michie, greg finley","south korea, united states",2020-01-01,2009,g,78 min,"Children & Family Movies, Comedies","When an alien menace and her army of undead minions threaten to enslave the world, Garfield heads a team of comic-strip superheroes to save the day.",78.0
s3061,movie,Ghost Stories,"anurag kashyap, dibakar banerjee, karan johar, zoya akhtar","janhvi kapoor, sobhita dhulipala, sukant goel, gulshan devaiah, mrunal thakur, avinash tiwary, vijay varma, sagar arya, surekha sikri, pavail gulati",india,2020-01-01,2020,tv-ma,145 min,"Horror Movies, International Movies, Thrillers","The directors of Emmy-nominated ""Lust Stories"" (Zoya Akhtar, Anurag Kashyap, Dibakar Banerjee and Karan Johar) reunite for this quartet of thrillers.",145.0
s3062,movie,Jeff Dunham: Unhinged in Hollywood,michael simon,jeff dunham,united states,2020-01-01,2015,tv-ma,71 min,Stand-Up Comedy,Unfiltered ventriloquist Jeff Dunham brings his ragtag crew of puppet pals to Hollywood for big laughs about celebrity culture and California living.,71.0
s3063,movie,Jimmy Neutron: Boy Genius,john a. davis,"debi derryberry, jeffrey garcia, rob paulsen, megan cavanagh, mark decarlo, carolyn lawrence, andrea martin, candi milo, crystal scales, martin short, patrick stewart, jim cummings","united states, spain",2020-01-01,2001,g,83 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy","When gooey green aliens kidnap all the adults in Retroville, it's up to 11-year-old Jimmy Neutron to come up with a plan to rescue them.",83.0
s3064,tv show,Live Up To Your Name,unknown,"kim nam-gil, kim ah-joong, yoo min-kyu, moon ga-young, yun ju-sang, um hyo-sup, an seok-hwan, lee dae-yeon, oh dae-whan",south korea,2020-01-01,2017,tv-ma,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","Pushed together by twists of time, a Joseon doctor and a cardiac surgeon overcome their 400-year divide as they learn and heal through each other.",1.0
s3065,movie,Luccas Neto in: Children's Day,lucas margutti,"luccas neto, vivian duarte, giobanna alparone, jéssica diehl",unknown,2020-01-01,2019,tv-g,81 min,"Children & Family Movies, Comedies, Music & Musicals","When Luccas Neto plans a big Children's Day celebration, an unexpected threat at school puts the party – and his friends – at risk.",81.0
s3066,tv show,Messiah,unknown,"michelle monaghan, mehdi dehbi, john ortiz, tomer sisley, melinda page hamilton, stefania lavie owen, sayyid el alami, jane adams, wil traval, fares landoulsi",united states,2020-01-01,2020,tv-ma,1 Season,"TV Dramas, TV Thrillers",A wary CIA officer investigates a charismatic man who sparks a spiritual movement and stirs political unrest. A fictional story not based on true events.,1.0
s3067,tv show,Mia and Me,unknown,"rosabell laurenti sellers, adrian moore, saphia stoney, josephine benini, andrew craig, tajja isen, rod wilson, linda ballantyne, jonathan wilson, elizabeth hanna, norma dell'agnese","netherlands, germany, italy, canada",2020-01-01,2017,tv-y7,2 Seasons,Kids' TV,"A mysterious gift from her late parents sends 12-year-old Mia into an enchanted world of elves, unicorns and an evil queen named Panthea.",2.0
s3068,tv show,"Nisman: The Prosecutor, the President, and the Spy",justin webster,unknown,"spain, germany, denmark, united states",2020-01-01,2020,tv-ma,1 Season,"Crime TV Shows, Docuseries, International TV Shows","This docuseries details the suspicious death of Alberto Nisman, investigator of the 1994 bombing of the Argentine Israelite Mutual Association building.",1.0
s3069,movie,Pan's Labyrinth,guillermo del toro,"ivana baquero, sergi lópez, maribel verdú, doug jones, ariadna gil, álex angulo, manolo solo, césar vea, roger casamajor, sergi lopez","mexico, spain",2020-01-01,2006,r,119 min,"Dramas, International Movies, Sci-Fi & Fantasy",Young Ofelia meets a mythical faun who claims she is destined to become princess of the Underworld. But first she must carry out three perilous tasks.,119.0
s3070,movie,Pokémon the Movie: Power of Us,tetsuo yajima,"gim yeong-seon, ikue otani, o inseong, i sen-ho, jeong-shin woo, sarah natochenny",japan,2020-01-01,2018,tv-y7,98 min,"Anime Features, Children & Family Movies","Ash and Pikachu journey to Fula City for its Wind Festival. When disaster looms, they must work together with a group of misfits to save the day!",98.0
s3071,movie,Posesif,edwin,"putri marino, adipati dolken, gritte agatha, chicco kurniawan, yayu unru, cut mini theo, ismail basbeth, maulidina k. putri",indonesia,2020-01-01,2017,tv-ma,102 min,"Dramas, International Movies, Romantic Movies",A student diver risks her scholastic future and relationship with her father when she dates a moody transfer student consumed by their romance.,102.0
s3072,tv show,Reply 1988,unknown,"lee hye-ri, park bo-gum, ryu jun-yeol, ko kyoung-pyo, lee dong-hwi, ryu hye-young, sung dong-il, lee il-hwa",south korea,2020-01-01,2015,tv-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",Take a nostalgic trip back to the late 1980s through the lives of five families and their five teenage kids living in a small neighborhood in Seoul.,1.0
s3073,movie,Riot,john lyde,"matthew reese, dolph lundgren, danielle chuchran, chuck liddell, michael flynn, renny grames, eve mauro, melanie stone, michaela mcallister, amy sturdivant",unknown,2020-01-01,2015,tv-ma,88 min,Action & Adventure,"Seeking vengeance for the murder of his wife, a cop robs a bank in order to be thrown into prison with the Russian kingpin who ruined his life.",88.0
s3074,movie,Road Trip: Beer Pong,steve rash,"nestor aaron absera, julianna guill, preston jones, julia levy-boeken, danny pudi, michael trotter, daniel newman, dj qualls",united states,2020-01-01,2009,r,97 min,Comedies,"When three college pals hit the road to compete in a big-time beer pong tournament, their trip morphs into an outrageous odyssey.",97.0
s3075,tv show,Save Me,unknown,"taecyeon, seo ye-ji, cho seong-ha, woo do‑hwan, son byung-ho, kim kwang-gyoo, yun yoo-sun, park ji-young, jeong hae-gyoon, jang hyeok-jin",south korea,2020-01-01,2017,tv-ma,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",Four young men come to the rescue of a former classmate whose family has been sucked into the clutches of a religious cult and its charismatic leader.,1.0
s3076,tv show,Spinning Out,unknown,"kaya scodelario, january jones, will kemp, willow shields, evan roderick, david james elliott, sarah wright olsen, svetlana efremova, amanda zhou, mitchell edwards, kaitlyn leeb, johnny weir",united states,2020-01-01,2020,tv-ma,1 Season,TV Dramas,"A figure skating Olympic hopeful struggles to balance love, family and fragile mental health as her dream of winning takes a dizzying hold.",1.0
s3077,tv show,The Bride of Habaek,unknown,"shin sae-kyeong, nam joo-hyuk, lim ju-hwan, krystal jung, gong myoung, lee gyoung-young, yang dong-geun",south korea,2020-01-01,2017,tv-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","When a quest for divine stones in the human world goes awry, the water god Habaek seeks help from a psychiatrist predestined to serve him.",1.0
s3078,movie,Aaviri,ravi babu,"ravi babu, neha chauhan, sri muktha, bharani shankar, mukhtar khan, priya",india,2019-12-31,2019,tv-14,110 min,"Horror Movies, International Movies, Thrillers","After losing their first child in an accident, a couple moves to a palatial home, where their young daughter comes under the spell of an eerie spirit.",110.0
s3079,movie,Albert Pinto Ko Gussa Kyun Aata Hai?,soumitra ranade,"nandita das, manav kaul, saurabh shukla, kishore kadam, omkar das manikpuri, amarjeet amle, yusuf hussain, sushma bakshi",india,2019-12-31,2019,tv-ma,85 min,"Dramas, Independent Movies, International Movies","As the police investigate his disappearance, a young man heads to Goa to carry out an act of vengeance fueled by years of pent-up anger toward society.",85.0
s3080,tv show,ARASHI's Diary -Voyage-,unknown,arashi,japan,2019-12-31,2019,tv-pg,1 Season,"Docuseries, International TV Shows","Twenty years after their debut, join the beloved members of Arashi on a new journey as they showcase their lives, talents and gifts to the world.",1.0
s3081,movie,Benchwarmers 2: Breaking Balls,jon rosenbaum,"chris klein, jon lovitz, chelsey reist, lochlyn munro, liam hughes, jill morrison, zak santiago, garfield wilson, jonathan silverman",united states,2019-12-31,2019,pg-13,90 min,"Comedies, Sports Movies",A rookie lawyer with an emasculating past in baseball can break into the legal world only if he manages a law firm's ragtag company softball team.,90.0
s3082,movie,How High 2,bruce leddy,"lil yachty, d.c. young fly, alyssa goss, deray davis, mary lynn rajskub, blac youngsta, lil baby, nene leakes, mike epps, al shearer",united states,2019-12-31,2019,tv-ma,89 min,Comedies,"When a pair of friends uncover a weed Bible, their magical stash gets stolen, sending them on a pot-fueled quest through Atlanta to find it.",89.0
s3083,tv show,Occupied,unknown,"henrik mestad, ane dahl torp, ingeborga dapkunaite, eldar skar, ragnhild gudbrandsen, kristin braut-solheim","norway, sweden",2019-12-31,2019,tv-ma,3 Seasons,"International TV Shows, TV Dramas, TV Thrillers","In the near future, Russia initiates a ""silk glove"" invasion of Norway to restart oil production, but soon uncertainty, chaos and danger erupt.",3.0
s3084,tv show,Pucca: Love Recipe,unknown,"jeonghwa yang, yongwoo shin, doug erholtz, melissa fahn, karen strassman, kirk thornton, spike spencer",unknown,2019-12-31,2018,tv-y7,1 Season,"Kids' TV, Korean TV Shows","Faced with a threat to the survival of her family restaurant, as well as a rival for Garu's heart, Pucca fights for all that she loves.",1.0
s3085,tv show,Rainbow Ruby,unknown,"alyssya swales, shannon chan-kent, brian drummond, olivia charles, kate higgins, johnny yong bosch","south korea, canada, united states, china",2019-12-31,2016,tv-y,1 Season,Kids' TV,"Ruby makes magical journeys with her teddy bear Choco to Rainbow Village, where her toys come to life – and where there's always a problem to solve!",1.0
s3086,tv show,Robot Trains,unknown,"bill rogers, carrie savage, ken spassione, angela mulligan, mark szabo, daniel j. edwards, mike pollock, anthony salerno",south korea,2019-12-31,2018,tv-y7,2 Seasons,"Kids' TV, Korean TV Shows","Keeping peace and safety in Train World is no easy task, but for five trains with the power to transform into robots, every crisis is an adventure!",2.0
s3087,tv show,The Degenerates,unknown,"big jay oakerson, brad williams, yamaneika saunders, liza  treyger, joey diaz, christina pazsitzky",unknown,2019-12-31,2019,tv-ma,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",Six stand-ups explore the coarse and salacious side of comedy in this series of half-hour specials. For mature audiences.,2.0
s3088,tv show,Yanxi Palace: Princess Adventures,unknown,"wang herun, wang yizhe, wang yuwei, xu xiaonuo, wu jinyan, nie yuan",china,2019-12-31,2019,tv-14,1 Season,"International TV Shows, TV Dramas",A determined Qing dynasty princess contends with palace intrigue and a vendetta against her family while navigating the treacherous terrain of romance.,1.0
s3089,tv show,The Disastrous Life of Saiki K.: Reawakened,unknown,"hiroshi kamiya, daisuke ono, nobunaga shimazaki, satoshi hino, natsuki hanae, ai kayano, yukari tamura, maaya uchida, yoshimasa hosoya, masaya matsukaze, tomoaki maeno, kenji nojima, mitsuo iwata, rikako aikawa, yuki kaji, eri kitamura, m・a・o, kensho ono, kohsuke toriumi, nao toyama",japan,2019-12-30,2019,tv-14,1 Season,"Anime Series, International TV Shows","Kusuo and his gaggle of self-proclaimed friends are back for more psychic mishaps. If he didn't have enough problems before, he's got even more now.",1.0
s3090,movie,Hot Gimmick: Girl Meets Boy,yuki yamato,"miona hori, hiroya shimizu, shotaro mamiya, mizuki itagaki, hiyori sakurada, kaisei kamimura, ai yoshikawa, ryohei shima, asuka kurosawa, kazuya takahashi, takashi sorimachi, riho yoshioka",japan,2019-12-28,2019,tv-ma,120 min,"Dramas, International Movies","A quiet teen's life is shaken up when she's forced to be her arrogant neighbor's slave. He loves her, but they both have a lot to learn about trust.",120.0
